Client,SKU,Nama Produk,MODEL,WARNA,SIZE,Kategori,HPP Bahan,Upah Cutting,Upah Jahit,Upah Lubang-Kancing,Upah Buang Benang,Upah QC,Upah Steam,Upah Packing,oprasional Rumah,Oprasional Listrik,Oprasional Sehari-hari,Uang makan,Variasi,Karet,Tali,Stoper,Mata itik,Sleting Topi,Sleting Saku,Sleting Badan,Kain Keras,Kain saku,Kancing,Puring,Benang,Harga Jual
Elyasr Kids,ely933,Alfarghani Grey x White - M,Alfarghani,Grey x White,M,Koko ,15200,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,46105
Elyasr Kids,ely934,Alfarghani Grey x White - L,Alfarghani,Grey x White,L,Koko ,16150,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,47209
Elyasr Kids,ely935,Alfarghani Grey x White - XL,Alfarghani,Grey x White,XL,Koko ,16150,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,47209
Elyasr Kids,ely936,Alfarghani Grey x White - XXL,Alfarghani,Grey x White,XXL,Koko ,18240,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,49640
Elyasr Kids,ely937,Alfarghani Grey x White - XXXL,Alfarghani,Grey x White,XXXL,Koko ,18240,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,49640
Elyasr Kids,ely403,Arden Beige x Black - S,Arden,Beige x Black,S,,,1500,6000,450,350,250,400,150,1000,500,1000,1000,1500,0,0,0,0,0,0,0,0,0,600,0,1000,45167
Elyasr Kids,ely404,Arden Beige x Black - M,Arden,Beige x Black,M,,,1500,6000,450,350,250,400,150,1000,500,1000,1000,1500,0,0,0,0,0,0,0,0,0,600,0,1000,45167
Elyasr Kids,ely405,Arden Beige x Black - L,Arden,Beige x Black,L,,,1500,6000,450,350,250,400,150,1000,500,1000,1000,1500,0,0,0,0,0,0,0,0,0,600,0,1000,45167
Elyasr Kids,ely406,Arden Beige x Black - XL,Arden,Beige x Black,XL,,,1500,6000,450,350,250,400,150,1000,500,1000,1000,1500,0,0,0,0,0,0,0,0,0,600,0,1000,45167
Elyasr Kids,ely407,Arden Beige x Black - XXL,Arden,Beige x Black,XXL,,,1500,6000,450,350,250,400,150,1000,500,1000,1000,1500,0,0,0,0,0,0,0,0,0,600,0,1000,45167
Elyasr Kids,ely408,Arden Beige x Black - XXXL,Arden,Beige x Black,XXXL,,,1500,6000,450,350,250,400,150,1000,500,1000,1000,1500,0,0,0,0,0,0,0,0,0,600,0,1000,45167
Elyasr Kids,ely409,Arden Black x Maroon - S,Arden,Black x Maroon,S,,,1500,6000,450,350,250,400,150,1000,500,1000,1000,1500,0,0,0,0,0,0,0,0,0,600,0,1000,45167
Elyasr Kids,ely410,Arden Black x Maroon - M,Arden,Black x Maroon,M,,,1500,6000,450,350,250,400,150,1000,500,1000,1000,1500,0,0,0,0,0,0,0,0,0,600,0,1000,45167
Elyasr Kids,ely411,Arden Black x Maroon - L,Arden,Black x Maroon,L,,,1500,6000,450,350,250,400,150,1000,500,1000,1000,1500,0,0,0,0,0,0,0,0,0,600,0,1000,45167
Elyasr Kids,ely412,Arden Black x Maroon - XL,Arden,Black x Maroon,XL,,,1500,6000,450,350,250,400,150,1000,500,1000,1000,1500,0,0,0,0,0,0,0,0,0,600,0,1000,45167
Elyasr Kids,ely413,Arden Black x Maroon - XXL,Arden,Black x Maroon,XXL,,,1500,6000,450,350,250,400,150,1000,500,1000,1000,1500,0,0,0,0,0,0,0,0,0,600,0,1000,45167
Elyasr Kids,ely414,Arden Black x Maroon - XXXL,Arden,Black x Maroon,XXXL,,,1500,6000,450,350,250,400,150,1000,500,1000,1000,1500,0,0,0,0,0,0,0,0,0,600,0,1000,45167
Elyasr Kids,ely415,Arden White x Almond - S,Arden,White x Almond,S,,,1500,6000,450,350,250,400,150,1000,500,1000,1000,1500,0,0,0,0,0,0,0,0,0,600,0,1000,45167
Elyasr Kids,ely416,Arden White x Almond - M,Arden,White x Almond,M,,,1500,6000,450,350,250,400,150,1000,500,1000,1000,1500,0,0,0,0,0,0,0,0,0,600,0,1000,45167
Elyasr Kids,ely417,Arden White x Almond - L,Arden,White x Almond,L,,,1500,6000,450,350,250,400,150,1000,500,1000,1000,1500,0,0,0,0,0,0,0,0,0,600,0,1000,45167
Elyasr Kids,ely418,Arden White x Almond - XL,Arden,White x Almond,XL,,,1500,6000,450,350,250,400,150,1000,500,1000,1000,1500,0,0,0,0,0,0,0,0,0,600,0,1000,45167
Elyasr Kids,ely419,Arden White x Almond - XXL,Arden,White x Almond,XXL,,,1500,6000,450,350,250,400,150,1000,500,1000,1000,1500,0,0,0,0,0,0,0,0,0,600,0,1000,45167
Elyasr Kids,ely420,Arden White x Almond - XXXL,Arden,White x Almond,XXXL,,,1500,6000,450,350,250,400,150,1000,500,1000,1000,1500,0,0,0,0,0,0,0,0,0,600,0,1000,45167
Elyasr Kids,ely183,Arrazi Black x Grey - S,Arrazi,Black x Grey,S,Koko ,15200,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,46105
Elyasr Kids,ely184,Arrazi Black x Grey - M,Arrazi,Black x Grey,M,Koko ,15200,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,46105
Elyasr Kids,ely185,Arrazi Black x Grey - L,Arrazi,Black x Grey,L,Koko ,16150,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,47209
Elyasr Kids,ely186,Arrazi Black x Grey - XL,Arrazi,Black x Grey,XL,Koko ,16150,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,47209
Elyasr Kids,ely187,Arrazi Black x Grey - XXL,Arrazi,Black x Grey,XXL,Koko ,18240,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,49640
Elyasr Kids,ely188,Arrazi Black x Grey - XXXL,Arrazi,Black x Grey,XXXL,Koko ,18240,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,49640
Elyasr Kids,ely189,Arrazi Grey x White - S,Arrazi,Grey x White,S,Koko ,15200,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,46105
Elyasr Kids,ely190,Arrazi Grey x White - M,Arrazi,Grey x White,M,Koko ,15200,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,46105
Elyasr Kids,ely191,Arrazi Grey x White - L,Arrazi,Grey x White,L,Koko ,16150,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,47209
Elyasr Kids,ely192,Arrazi Grey x White - XL,Arrazi,Grey x White,XL,Koko ,16150,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,47209
Elyasr Kids,ely193,Arrazi Grey x White - XXL,Arrazi,Grey x White,XXL,Koko ,18240,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,49640
Elyasr Kids,ely194,Arrazi Grey x White - XXXL,Arrazi,Grey x White,XXXL,Koko ,18240,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,49640
Elyasr Kids,ely195,Arrazi Maroon x Black - S,Arrazi,Maroon x Black,S,Koko ,15200,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,46105
Elyasr Kids,ely196,Arrazi Maroon x Black - M,Arrazi,Maroon x Black,M,Koko ,15200,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,46105
Elyasr Kids,ely197,Arrazi Maroon x Black - L,Arrazi,Maroon x Black,L,Koko ,16150,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,47209
Elyasr Kids,ely198,Arrazi Maroon x Black - XL,Arrazi,Maroon x Black,XL,Koko ,16150,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,47209
Elyasr Kids,ely199,Arrazi Maroon x Black - XXL,Arrazi,Maroon x Black,XXL,Koko ,18240,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,49640
Elyasr Kids,ely200,Arrazi Maroon x Black - XXXL,Arrazi,Maroon x Black,XXXL,Koko ,18240,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,49640
Elyasr Kids,ely201,Arrazi Sky Blue x Navy - S,Arrazi,Sky Blue x Navy,S,Koko ,15200,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,46105
Elyasr Kids,ely202,Arrazi Sky Blue x Navy - M,Arrazi,Sky Blue x Navy,M,Koko ,15200,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,46105
Elyasr Kids,ely203,Arrazi Sky Blue x Navy - L,Arrazi,Sky Blue x Navy,L,Koko ,16150,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,47209
Elyasr Kids,ely204,Arrazi Sky Blue x Navy - XL,Arrazi,Sky Blue x Navy,XL,Koko ,16150,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,47209
Elyasr Kids,ely205,Arrazi Sky Blue x Navy - XXL,Arrazi,Sky Blue x Navy,XXL,Koko ,18240,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,49640
Elyasr Kids,ely206,Arrazi Sky Blue x Navy - XXXL,Arrazi,Sky Blue x Navy,XXXL,Koko ,18240,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,49640
Elyasr Kids,ely700,Arrazi Dark B x Light B - S,Arrazi,Dark B x Light B,S,Koko ,15200,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,46105
Elyasr Kids,ely701,Arrazi Dark B x Light B - M,Arrazi,Dark B x Light B,M,Koko ,15200,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,46105
Elyasr Kids,ely702,Arrazi Dark B x Light B - L,Arrazi,Dark B x Light B,L,Koko ,16150,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,47209
Elyasr Kids,ely703,Arrazi Dark B x Light B - XL,Arrazi,Dark B x Light B,XL,Koko ,16150,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,47209
Elyasr Kids,ely704,Arrazi Dark B x Light B - XXL,Arrazi,Dark B x Light B,XXL,Koko ,18240,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,49640
Elyasr Kids,ely705,Arrazi Dark B x Light B - XXXL,Arrazi,Dark B x Light B,XXXL,Koko ,18240,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,49640
Elyasr Kids,ely01,Arslan Black x Grey - S,Arslan,Black x Grey,S,Koko ,12950,1500,11000,600,350,250,400,150,1000,1000,1000,1500,2300,0,0,0,0,0,0,0,500,,500,,1000,38604
Elyasr Kids,ely02,Arslan Black x Grey - M,Arslan,Black x Grey,M,Koko ,12950,1500,11000,600,350,250,400,150,1000,1000,1000,1500,2300,0,0,0,0,0,0,0,500,,500,,1000,38604
Elyasr Kids,ely03,Arslan Black x Grey - L,Arslan,Black x Grey,L,Koko ,13875,1500,11000,600,350,250,400,150,1000,1000,1000,1500,2300,0,0,0,0,0,0,0,500,,500,,1000,39593
Elyasr Kids,ely04,Arslan Black x Grey - XL,Arslan,Black x Grey,XL,Koko ,13875,1500,11000,600,350,250,400,150,1000,1000,1000,1500,2300,0,0,0,0,0,0,0,500,,500,,1000,39593
Elyasr Kids,ely05,Arslan Black x Grey - XXL,Arslan,Black x Grey,XXL,Koko ,14800,1500,11000,600,350,250,400,150,1000,1000,1000,1500,2300,0,0,0,0,0,0,0,500,,500,,1000,39659
Elyasr Kids,ely06,Arslan Black x Grey - XXXL,Arslan,Black x Grey,XXXL,Koko ,14800,1500,11000,600,350,250,400,150,1000,1000,1000,1500,2300,0,0,0,0,0,0,0,500,,500,,1000,39659
Elyasr Kids,ely07,Arslan DarkGrey x Black - S,Arslan,DarkGrey x Black,S,Koko ,12950,1500,11000,600,350,250,400,150,1000,1000,1000,1500,2300,0,0,0,0,0,0,0,500,,500,,1000,38604
Elyasr Kids,ely08,Arslan DarkGrey x Black - M,Arslan,DarkGrey x Black,M,Koko ,12950,1500,11000,600,350,250,400,150,1000,1000,1000,1500,2300,0,0,0,0,0,0,0,500,,500,,1000,38604
Elyasr Kids,ely09,Arslan DarkGrey x Black - L,Arslan,DarkGrey x Black,L,Koko ,13875,1500,11000,600,350,250,400,150,1000,1000,1000,1500,2300,0,0,0,0,0,0,0,500,,500,,1000,39593
Elyasr Kids,ely10,Arslan DarkGrey x Black - XL,Arslan,DarkGrey x Black,XL,Koko ,13875,1500,11000,600,350,250,400,150,1000,1000,1000,1500,2300,0,0,0,0,0,0,0,500,,500,,1000,39593
Elyasr Kids,ely11,Arslan DarkGrey x Black - XXL,Arslan,DarkGrey x Black,XXL,Koko ,14800,1500,11000,600,350,250,400,150,1000,1000,1000,1500,2300,0,0,0,0,0,0,0,500,,500,,1000,39659
Elyasr Kids,ely12,Arslan DarkGrey x Black - XXXL,Arslan,DarkGrey x Black,XXXL,Koko ,14800,1500,11000,600,350,250,400,150,1000,1000,1000,1500,2300,0,0,0,0,0,0,0,500,,500,,1000,39659
Elyasr Kids,ely13,Arslan Mustard x Navy - S,Arslan,Mustard x Navy,S,Koko ,12950,1500,11000,600,350,250,400,150,1000,1000,1000,1500,2300,0,0,0,0,0,0,0,500,,500,,1000,38604
Elyasr Kids,ely14,Arslan Mustard x Navy - M,Arslan,Mustard x Navy,M,Koko ,12950,1500,11000,600,350,250,400,150,1000,1000,1000,1500,2300,0,0,0,0,0,0,0,500,,500,,1000,38604
Elyasr Kids,ely15,Arslan Mustard x Navy - L,Arslan,Mustard x Navy,L,Koko ,13875,1500,11000,600,350,250,400,150,1000,1000,1000,1500,2300,0,0,0,0,0,0,0,500,,500,,1000,39593
Elyasr Kids,ely16,Arslan Mustard x Navy - XL,Arslan,Mustard x Navy,XL,Koko ,13875,1500,11000,600,350,250,400,150,1000,1000,1000,1500,2300,0,0,0,0,0,0,0,500,,500,,1000,39593
Elyasr Kids,ely17,Arslan Mustard x Navy - XXL,Arslan,Mustard x Navy,XXL,Koko ,14800,1500,11000,600,350,250,400,150,1000,1000,1000,1500,2300,0,0,0,0,0,0,0,500,,500,,1000,39659
Elyasr Kids,ely18,Arslan Mustard x Navy - XXXL,Arslan,Mustard x Navy,XXXL,Koko ,14800,1500,11000,600,350,250,400,150,1000,1000,1000,1500,2300,0,0,0,0,0,0,0,500,,500,,1000,39659
Elyasr Kids,ely19,Arslan Navy x Mustard - S,Arslan,Navy x Mustard,S,Koko ,12950,1500,11000,600,350,250,400,150,1000,1000,1000,1500,2300,0,0,0,0,0,0,0,500,,500,,1000,38604
Elyasr Kids,ely20,Arslan Navy x Mustard - M,Arslan,Navy x Mustard,M,Koko ,12950,1500,11000,600,350,250,400,150,1000,1000,1000,1500,2300,0,0,0,0,0,0,0,500,,500,,1000,38604
Elyasr Kids,ely21,Arslan Navy x Mustard - L,Arslan,Navy x Mustard,L,Koko ,13875,1500,11000,600,350,250,400,150,1000,1000,1000,1500,2300,0,0,0,0,0,0,0,500,,500,,1000,39593
Elyasr Kids,ely22,Arslan Navy x Mustard - XL,Arslan,Navy x Mustard,XL,Koko ,13875,1500,11000,600,350,250,400,150,1000,1000,1000,1500,2300,0,0,0,0,0,0,0,500,,500,,1000,39593
Elyasr Kids,ely23,Arslan Navy x Mustard - XXL,Arslan,Navy x Mustard,XXL,Koko ,14800,1500,11000,600,350,250,400,150,1000,1000,1000,1500,2300,0,0,0,0,0,0,0,500,,500,,1000,39659
Elyasr Kids,ely24,Arslan Navy x Mustard - XXXL,Arslan,Navy x Mustard,XXXL,Koko ,14800,1500,11000,600,350,250,400,150,1000,1000,1000,1500,2300,0,0,0,0,0,0,0,500,,500,,1000,39659
Elyasr Kids,ely25,Arslan Navy x Grey - S,Arslan,Navy x Grey,S,Koko ,12950,1500,11000,600,350,250,400,150,1000,1000,1000,1500,2300,0,0,0,0,0,0,0,500,,500,,1000,38604
Elyasr Kids,ely26,Arslan Navy x Grey - M,Arslan,Navy x Grey,M,Koko ,12950,1500,11000,600,350,250,400,150,1000,1000,1000,1500,2300,0,0,0,0,0,0,0,500,,500,,1000,38604
Elyasr Kids,ely27,Arslan Navy x Grey - L,Arslan,Navy x Grey,L,Koko ,13875,1500,11000,600,350,250,400,150,1000,1000,1000,1500,2300,0,0,0,0,0,0,0,500,,500,,1000,39593
Elyasr Kids,ely28,Arslan Navy x Grey - XL,Arslan,Navy x Grey,XL,Koko ,13875,1500,11000,600,350,250,400,150,1000,1000,1000,1500,2300,0,0,0,0,0,0,0,500,,500,,1000,39593
Elyasr Kids,ely29,Arslan Navy x Grey - XXL,Arslan,Navy x Grey,XXL,Koko ,14800,1500,11000,600,350,250,400,150,1000,1000,1000,1500,2300,0,0,0,0,0,0,0,500,,500,,1000,39659
Elyasr Kids,ely30,Arslan Navy x Grey - XXXL,Arslan,Navy x Grey,XXXL,Koko ,14800,1500,11000,600,350,250,400,150,1000,1000,1000,1500,2300,0,0,0,0,0,0,0,500,,500,,1000,39659
Elyasr Kids,ely31,Arslan White x Black - S,Arslan,White x Black,S,Koko ,12950,1500,11000,600,350,250,400,150,1000,1000,1000,1500,2300,0,0,0,0,0,0,0,500,,500,,1000,38604
Elyasr Kids,ely32,Arslan White x Black - M,Arslan,White x Black,M,Koko ,12950,1500,11000,600,350,250,400,150,1000,1000,1000,1500,2300,0,0,0,0,0,0,0,500,,500,,1000,38604
Elyasr Kids,ely33,Arslan White x Black - L,Arslan,White x Black,L,Koko ,13875,1500,11000,600,350,250,400,150,1000,1000,1000,1500,2300,0,0,0,0,0,0,0,500,,500,,1000,39593
Elyasr Kids,ely34,Arslan White x Black - XL,Arslan,White x Black,XL,Koko ,13875,1500,11000,600,350,250,400,150,1000,1000,1000,1500,2300,0,0,0,0,0,0,0,500,,500,,1000,39593
Elyasr Kids,ely35,Arslan White x Black - XXL,Arslan,White x Black,XXL,Koko ,14800,1500,11000,600,350,250,400,150,1000,1000,1000,1500,2300,0,0,0,0,0,0,0,500,,500,,1000,39659
Elyasr Kids,ely36,Arslan White x Black - XXXL,Arslan,White x Black,XXXL,Koko ,14800,1500,11000,600,350,250,400,150,1000,1000,1000,1500,2300,0,0,0,0,0,0,0,500,,500,,1000,39659
Elyasr Kids,ely385,Asher Beige x Almond - S,Asher,Beige x Almond,S,Polo Wangky,,1500,6000,450,350,250,400,150,1000,500,1000,1000,1500,0,0,0,0,0,0,0,0,0,600,0,1000,45167
Elyasr Kids,ely386,Asher Beige x Almond - M,Asher,Beige x Almond,M,Polo Wangky,,1500,6000,450,350,250,400,150,1000,500,1000,1000,1500,0,0,0,0,0,0,0,0,0,600,0,1000,45167
Elyasr Kids,ely387,Asher Beige x Almond - L,Asher,Beige x Almond,L,Polo Wangky,,1500,6000,450,350,250,400,150,1000,500,1000,1000,1500,0,0,0,0,0,0,0,0,0,600,0,1000,45167
Elyasr Kids,ely388,Asher Beige x Almond - XL,Asher,Beige x Almond,XL,Polo Wangky,,1500,6000,450,350,250,400,150,1000,500,1000,1000,1500,0,0,0,0,0,0,0,0,0,600,0,1000,45167
Elyasr Kids,ely389,Asher Beige x Almond - XXL,Asher,Beige x Almond,XXL,Polo Wangky,,1500,6000,450,350,250,400,150,1000,500,1000,1000,1500,0,0,0,0,0,0,0,0,0,600,0,1000,45167
Elyasr Kids,ely390,Asher Beige x Almond - XXXL,Asher,Beige x Almond,XXXL,Polo Wangky,,1500,6000,450,350,250,400,150,1000,500,1000,1000,1500,0,0,0,0,0,0,0,0,0,600,0,1000,45167
Elyasr Kids,ely391,Asher Maroon x Black - S,Asher,Maroon x Black,S,Polo Wangky,,1500,6000,450,350,250,400,150,1000,500,1000,1000,1500,0,0,0,0,0,0,0,0,0,600,0,1000,45167
Elyasr Kids,ely392,Asher Maroon x Black - M,Asher,Maroon x Black,M,Polo Wangky,,1500,6000,450,350,250,400,150,1000,500,1000,1000,1500,0,0,0,0,0,0,0,0,0,600,0,1000,45167
Elyasr Kids,ely393,Asher Maroon x Black - L,Asher,Maroon x Black,L,Polo Wangky,,1500,6000,450,350,250,400,150,1000,500,1000,1000,1500,0,0,0,0,0,0,0,0,0,600,0,1000,45167
Elyasr Kids,ely394,Asher Maroon x Black - XL,Asher,Maroon x Black,XL,Polo Wangky,,1500,6000,450,350,250,400,150,1000,500,1000,1000,1500,0,0,0,0,0,0,0,0,0,600,0,1000,45167
Elyasr Kids,ely395,Asher Maroon x Black - XXL,Asher,Maroon x Black,XXL,Polo Wangky,,1500,6000,450,350,250,400,150,1000,500,1000,1000,1500,0,0,0,0,0,0,0,0,0,600,0,1000,45167
Elyasr Kids,ely396,Asher Maroon x Black - XXXL,Asher,Maroon x Black,XXXL,Polo Wangky,,1500,6000,450,350,250,400,150,1000,500,1000,1000,1500,0,0,0,0,0,0,0,0,0,600,0,1000,45167
Elyasr Kids,ely397,Asher Skyblue x Navy - S,Asher,Skyblue x Navy,S,Polo Wangky,,1500,6000,450,350,250,400,150,1000,500,1000,1000,1500,0,0,0,0,0,0,0,0,0,600,0,1000,45167
Elyasr Kids,ely398,Asher Skyblue x Navy - M,Asher,Skyblue x Navy,M,Polo Wangky,,1500,6000,450,350,250,400,150,1000,500,1000,1000,1500,0,0,0,0,0,0,0,0,0,600,0,1000,45167
Elyasr Kids,ely399,Asher Skyblue x Navy - L,Asher,Skyblue x Navy,L,Polo Wangky,,1500,6000,450,350,250,400,150,1000,500,1000,1000,1500,0,0,0,0,0,0,0,0,0,600,0,1000,45167
Elyasr Kids,ely400,Asher Skyblue x Navy - XL,Asher,Skyblue x Navy,XL,Polo Wangky,,1500,6000,450,350,250,400,150,1000,500,1000,1000,1500,0,0,0,0,0,0,0,0,0,600,0,1000,45167
Elyasr Kids,ely401,Asher Skyblue x Navy - XXL,Asher,Skyblue x Navy,XXL,Polo Wangky,,1500,6000,450,350,250,400,150,1000,500,1000,1000,1500,0,0,0,0,0,0,0,0,0,600,0,1000,45167
Elyasr Kids,ely402,Asher Skyblue x Navy - XXXL,Asher,Skyblue x Navy,XXXL,Polo Wangky,,1500,6000,450,350,250,400,150,1000,500,1000,1000,1500,0,0,0,0,0,0,0,0,0,600,0,1000,45167
Elyasr Kids,ely259,Celana Arslan Black - S,Celana Arslan,Black,S,Celana Dril,17745,1500,7000,,200,250,200,150,1000,500,1000,750,0,2000,0,0,0,0,0,0,0,500,0,,1000,36163
Elyasr Kids,ely260,Celana Arslan Black - M,Celana Arslan,Black,M,Celana Dril,17745,1500,7000,,200,250,200,150,1000,500,1000,750,0,2000,0,0,0,0,0,0,0,500,0,,1000,36163
Elyasr Kids,ely261,Celana Arslan Black - L,Celana Arslan,Black,L,Celana Dril,21600,1500,7000,,200,250,200,150,1000,500,1000,750,0,2000,0,0,0,0,0,0,0,500,0,,1000,40872
Elyasr Kids,ely262,Celana Arslan Black - XL,Celana Arslan,Black,XL,Celana Dril,21600,1500,7000,,200,250,200,150,1000,500,1000,750,0,2000,0,0,0,0,0,0,0,500,0,,1000,40872
Elyasr Kids,ely263,Celana Arslan Black - XXL,Celana Arslan,Black,XXL,Celana Dril,31050,1500,7000,,200,250,200,150,1000,500,1000,750,0,2000,0,0,0,0,0,0,0,500,0,,1000,50682
Elyasr Kids,ely264,Celana Arslan Black - XXXL,Celana Arslan,Black,XXXL,Celana Dril,31050,1500,7000,,200,250,200,150,1000,500,1000,750,0,2000,0,0,0,0,0,0,0,500,0,,1000,50682
Elyasr Kids,ely265,Celana Arslan Navy - S,Celana Arslan,Navy,S,Celana Dril,17745,1500,7000,,200,250,200,150,1000,500,1000,750,0,2000,0,0,0,0,0,0,0,500,0,,1000,36163
Elyasr Kids,ely266,Celana Arslan Navy - M,Celana Arslan,Navy,M,Celana Dril,17745,1500,7000,,200,250,200,150,1000,500,1000,750,0,2000,0,0,0,0,0,0,0,500,0,,1000,36163
Elyasr Kids,ely267,Celana Arslan Navy - L,Celana Arslan,Navy,L,Celana Dril,21600,1500,7000,,200,250,200,150,1000,500,1000,750,0,2000,0,0,0,0,0,0,0,500,0,,1000,40872
Elyasr Kids,ely268,Celana Arslan Navy - XL,Celana Arslan,Navy,XL,Celana Dril,21600,1500,7000,,200,250,200,150,1000,500,1000,750,0,2000,0,0,0,0,0,0,0,500,0,,1000,40872
Elyasr Kids,ely269,Celana Arslan Navy - XXL,Celana Arslan,Navy,XXL,Celana Dril,31050,1500,7000,,200,250,200,150,1000,500,1000,750,0,2000,0,0,0,0,0,0,0,500,0,,1000,50682
Elyasr Kids,ely270,Celana Arslan Navy - XXXL,Celana Arslan,Navy,XXXL,Celana Dril,31050,1500,7000,,200,250,200,150,1000,500,1000,750,0,2000,0,0,0,0,0,0,0,500,0,,1000,50682
Elyasr Kids,ely271,Celana Arslan DARK Grey - S,Celana Arslan,DARK Grey,S,Celana Dril,17745,1500,7000,,200,250,200,150,1000,500,1000,750,0,2000,0,0,0,0,0,0,0,500,0,,1000,36163
Elyasr Kids,ely272,Celana Arslan DARK Grey - M,Celana Arslan,DARK Grey,M,Celana Dril,17745,1500,7000,,200,250,200,150,1000,500,1000,750,0,2000,0,0,0,0,0,0,0,500,0,,1000,36163
Elyasr Kids,ely273,Celana Arslan DARK Grey - L,Celana Arslan,DARK Grey,L,Celana Dril,21600,1500,7000,,200,250,200,150,1000,500,1000,750,0,2000,0,0,0,0,0,0,0,500,0,,1000,40872
Elyasr Kids,ely274,Celana Arslan DARK Grey - XL,Celana Arslan,DARK Grey,XL,Celana Dril,21600,1500,7000,,200,250,200,150,1000,500,1000,750,0,2000,0,0,0,0,0,0,0,500,0,,1000,40872
Elyasr Kids,ely275,Celana Arslan DARK Grey - XXL,Celana Arslan,DARK Grey,XXL,Celana Dril,31050,1500,7000,,200,250,200,150,1000,500,1000,750,0,2000,0,0,0,0,0,0,0,500,0,,1000,50682
Elyasr Kids,ely276,Celana Arslan DARK Grey - XXXL,Celana Arslan,DARK Grey,XXXL,Celana Dril,31050,1500,7000,,200,250,200,150,1000,500,1000,750,0,2000,0,0,0,0,0,0,0,500,0,,1000,50682
Elyasr Kids,ely277,Celana Arslan LIGHT Grey - S,Celana Arslan,LIGHT Grey,S,Celana Dril,17745,1500,7000,,200,250,200,150,1000,500,1000,750,0,2000,0,0,0,0,0,0,0,500,0,,1000,36163
